timestamp,level,conductivity,value
2021-09-07 08:36:00,343.5185333333334,6967.1755,2.9029897916666667
2021-09-07 08:38:00,347.265625,6981.1325,2.9088052083333333
2021-09-07 08:40:00,351.8229,6995.494,2.9147891666666665
2021-09-07 08:42:00,357.13975,,
2021-09-07 08:44:00,362.6845,7013.921333333333,2.922467222222222
2021-09-07 08:46:00,367.697475,7032.2595,0.0022197788825757576
2021-09-07 08:48:00,357.51955,6920.8386666666665,5.243059595959596
2021-09-07 08:50:00,348.101125,6280.316,4.757815151515151
2021-09-07 08:52:00,340.8854,6122.24625,4.638065340909091
2021-09-07 08:54:00,332.150625,6100.385666666666,4.621504292929292
2021-09-07 08:56:00,323.11197500000003,6098.609,4.620158333333333
2021-09-07 08:58:00,311.56685,6099.162,4.620577272727273
2021-09-07 09:00:00,289.2361,6132.1584,4.645574545454545
2021-09-07 09:02:00,243.055575,6249.752,4.734660606060606
2021-09-07 09:04:00,196.11545,6352.8975,4.812801136363636
2021-09-07 09:06:00,152.8212,6080.356538461538,4.60633071095571
2021-09-07 09:08:00,121.5278,5774.395181818182,0.001918658686143734
2021-09-07 09:10:00,151.074225,5929.7035,2.6007471491228067
2021-09-07 09:12:00,185.4058,5942.381,2.606307456140351
2021-09-07 09:14:00,218.446175,5986.265,2.6255548245614038
2021-09-07 09:16:00,250.119375,5987.6875,2.6261787280701756
2021-09-07 09:18:00,282.096375,5983.513,2.6243478070175437
2021-09-07 09:20:00,301.161025,5981.280000000001,2.623368421052632
2021-09-07 09:22:00,311.03515,5959.028,2.6136087719298247
2021-09-07 09:24:00,317.8711,5929.9856666666665,2.6008709064327484
2021-09-07 09:26:00,323.567725,5918.145,2.5956776315789476
2021-09-07 09:28:00,328.04905,,
2021-09-07 09:30:00,331.56826666666666,5923.71775,2.5981218201754386
2021-09-07 09:32:00,334.201375,5965.377666666667,2.6163937134502926
2021-09-07 09:34:00,337.7459666666667,6024.492,2.642321052631579
2021-09-07 09:36:00,341.1133,6064.418999999999,2.6598328947368417
2021-09-07 09:38:00,345.82245,6127.969999999999,2.687706140350877
2021-09-07 09:40:00,350.379775,6173.049,2.7074776315789473
2021-09-07 09:42:00,355.089,6203.424666666667,2.720800292397661
2021-09-07 09:44:00,360.026,6232.631333333334,2.733610233918129
2021-09-07 09:46:00,365.418825,6253.6785,0.0022857012061403507
2021-09-07 09:48:00,363.747825,6307.5296,5.256274666666666
2021-09-07 09:50:00,352.65845,6073.1094,5.0609245000000005
2021-09-07 09:52:00,343.16405000000003,5693.623333333333,4.744686111111111
2021-09-07 09:54:00,334.12545,5630.863222222222,4.692386018518518
2021-09-07 09:56:00,325.238725,5654.255727272727,4.711879772727273
2021-09-07 09:58:00,312.85805,5863.351625,4.886126354166667
2021-09-07 10:00:00,289.615875,6097.440454545455,5.081200378787879
2021-09-07 10:02:00,239.7895,6345.944375,5.288286979166667
2021-09-07 10:04:00,185.32985,6456.979666666666,5.3808163888888885
2021-09-07 10:06:00,130.2626,6048.456333333333,0.002100158449074074
2021-09-07 10:08:00,142.26345,5877.960666666666,2.4491502777777776
2021-09-07 10:10:00,177.43054999999998,5909.9710000000005,2.462487916666667
2021-09-07 10:12:00,210.546875,5897.4985,2.4572910416666667
2021-09-07 10:14:00,239.333775,5884.2915,2.451788125
2021-09-07 10:16:00,269.7157,5880.653,2.4502720833333336
2021-09-07 10:18:00,294.856775,5871.8465,2.4466027083333333
2021-09-07 10:20:00,306.5538,,
2021-09-07 10:22:00,313.92145,5890.814,2.4545058333333336
2021-09-07 10:24:00,320.149725,5902.313,2.4592970833333334
2021-09-07 10:26:00,325.238725,5903.745,2.45989375
2021-09-07 10:28:00,328.88455,,
2021-09-07 10:30:00,331.46703333333335,5933.01,2.4720875
2021-09-07 10:32:00,334.2013666666667,5954.071,2.4808629166666667
2021-09-07 10:34:00,337.9991,5971.882,2.4882841666666664
2021-09-07 10:36:00,341.94885,5974.555,2.489397916666667
2021-09-07 10:38:00,345.7465,5995.214,2.4980058333333335
2021-09-07 10:40:00,350.531675,6011.384,2.5047433333333333
2021-09-07 10:42:00,355.696625,6017.293999999999,2.507205833333333
2021-09-07 10:44:00,362.0768,6031.729,2.513220416666667
2021-09-07 10:46:00,367.697475,6093.881,0.00352655150462963
2021-09-07 10:48:00,350.07595000000003,6025.5817,8.368863472222221
2021-09-07 10:50:00,336.78385,5660.7988,7.862220555555555
2021-09-07 10:52:00,321.365025,5577.729,7.746845833333333
2021-09-07 10:54:00,289.691825,5489.0798,7.623721944444445
2021-09-07 10:56:00,208.11635,5363.197749999999,7.448885763888888
2021-09-07 10:58:00,119.70485,5399.539125,0.0028406666272095963
2021-09-07 11:00:00,131.85765,5309.722400000001,2.011258484848485
2021-09-07 11:02:00,166.7209,5315.8364,2.013574393939394
2021-09-07 11:04:00,201.4323,5320.8195,2.0154619318181815
2021-09-07 11:06:00,232.49785,5318.925,2.014744318181818
2021-09-07 11:08:00,262.95575,5317.014666666667,2.0140207070707072
2021-09-07 11:10:00,291.134975,5319.9445,2.0151304924242424
2021-09-07 11:12:00,304.351125,,
2021-09-07 11:14:00,312.326375,5349.03175,2.026148390151515
2021-09-07 11:16:00,319.0864,5380.411,2.03803446969697
2021-09-07 11:18:00,324.85895,5416.4982,2.0517038636363636
2021-09-07 11:20:00,328.4288,5494.9262,2.081411439393939
2021-09-07 11:22:00,331.3657333333333,5558.986666666667,2.105676767676768
2021-09-07 11:24:00,333.59375,5617.20825,2.1277303977272726
2021-09-07 11:26:00,336.22683333333333,5684.2264000000005,2.153116060606061
2021-09-07 11:28:00,340.125875,5748.1525,2.1773304924242423
2021-09-07 11:30:00,343.5185333333333,5794.798833333333,2.194999558080808
